sale_id,sale_date,product_id,quantity,customer_id,total_amount,rating
283,01/29/2023,21,9,123,5850,5
1093,04/10/2023,4,9,123,5400,5
1988,07/04/2023,5,8,123,3600,4
7369,02/11/2024,2,12,123,10800,4
9311,05/18/2024,4,11,123,6600,5
10149,09/03/2024,4,11,123,6600,5
682,03/04/2023,16,5,123,2500,5
3666,10/05/2023,2,15,123,13500,5
4599,11/07/2023,7,18,123,27000,5
4180,10/23/2023,7,15,123,22500,4
4500,11/04/2023,3,6,123,1500,5
6510,01/11/2024,3,19,123,4750,4
2973,09/12/2023,23,5,123,1250,4
7482,02/14/2024,3,14,123,3500,5
9378,05/26/2024,3,7,123,1750,4
198,01/22/2023,8,10,124,7500,5
986,04/01/2023,19,15,124,4500,5
1501,05/17/2023,2,10,124,9000,4
1743,06/07/2023,10,12,124,21600,4
2725,09/05/2023,24,19,124,9500,5
4355,10/29/2023,11,14,124,7700,4
5511,12/08/2023,2,7,124,6300,4
6265,01/03/2024,14,17,124,5440,4
9089,04/26/2024,4,18,124,10800,4
9660,07/01/2024,4,15,124,9000,4
9997,08/13/2024,4,19,124,11400,4
10129,09/01/2024,3,13,124,3250,4
10173,09/06/2024,3,13,124,3250,4
3266,09/22/2023,22,6,124,2400,5
3377,09/25/2023,24,16,124,8000,5
5147,11/26/2023,4,13,124,7800,4
6612,01/15/2024,1,15,124,5250,5
6731,01/19/2024,2,7,124,6300,5
6918,01/26/2024,1,11,124,3850,5
9062,04/24/2024,1,13,124,4550,4
9070,04/24/2024,4,13,124,7800,5
9211,05/08/2024,3,7,124,1750,5
9817,07/23/2024,4,11,124,6600,4
10061,08/22/2024,2,8,124,7200,4
735,03/08/2023,27,18,124,3600,5
2007,07/06/2023,1,20,124,7000,4
2173,07/21/2023,10,7,124,12600,5
4415,11/01/2023,9,8,124,5600,5
4905,11/17/2023,10,16,124,28800,5
4976,11/19/2023,8,20,124,15000,5
5011,11/21/2023,1,20,124,7000,4
5049,11/22/2023,6,15,124,18000,4
9967,08/10/2024,4,20,124,12000,4
823,03/16/2023,15,15,124,5250,4
2747,09/05/2023,24,18,124,9000,4
2756,09/06/2023,24,12,124,6000,4
2770,09/06/2023,24,5,124,2500,4
4673,11/09/2023,11,6,124,3300,4
1617,05/28/2023,1,5,124,1750,4
8690,03/25/2024,3,14,124,3500,4
10042,08/20/2024,4,15,124,9000,5
19,01/03/2023,8,8,124,6000,4
435,02/12/2023,1,5,124,1750,5
5287,12/01/2023,2,6,124,5400,4
6777,01/20/2024,4,6,124,3600,4
573,02/24/2023,11,18,125,9900,4
2939,09/11/2023,21,20,125,13000,4
3150,09/18/2023,24,15,125,7500,4
5626,12/11/2023,8,8,125,6000,5
6500,01/11/2024,1,9,125,3150,4
7879,02/28/2024,4,11,125,6600,5
9317,05/19/2024,4,15,125,9000,5
9336,05/22/2024,2,17,125,15300,5
9862,07/30/2024,2,16,125,14400,5
794,03/13/2023,22,20,125,8000,4
3509,09/30/2023,21,5,125,3250,5
4550,11/05/2023,8,15,125,11250,5
4979,11/19/2023,10,8,125,14400,4
5903,12/21/2023,14,12,125,3840,4
8210,03/08/2024,4,5,125,3000,4
54,01/06/2023,21,18,125,11700,5
3438,09/28/2023,21,20,125,13000,4
4051,10/18/2023,10,16,125,28800,5
4088,10/20/2023,4,20,125,12000,5
5784,12/18/2023,2,5,125,4500,4
6424,01/08/2024,14,15,125,4800,4
7569,02/18/2024,1,5,125,1750,5
9588,06/23/2024,2,14,125,12600,4
118,01/14/2023,15,6,125,2100,5
321,02/01/2023,9,18,125,12600,5
1847,06/18/2023,6,16,125,19200,4
1917,06/27/2023,27,16,125,3200,4
2311,08/02/2023,24,8,125,4000,5
3831,10/10/2023,8,10,125,7500,4
5043,11/22/2023,3,20,125,5000,5
349,02/03/2023,5,18,125,8100,5
2127,07/17/2023,15,19,125,6650,5
5678,12/14/2023,1,12,125,4200,5
5952,12/23/2023,14,11,125,3520,4
2570,08/28/2023,24,12,125,6000,5
2714,09/04/2023,24,12,125,6000,4
3594,10/02/2023,11,9,125,4950,5
7546,02/17/2024,2,6,125,5400,5
8402,03/16/2024,1,5,125,1750,5
1799,06/13/2023,7,10,125,16000,5
4140,10/22/2023,8,11,125,8250,5
5439,12/05/2023,3,19,125,4750,5
6776,01/20/2024,4,11,125,6600,5
399,02/09/2023,2,8,126,7200,5
1106,04/11/2023,24,17,126,8500,4
2534,08/25/2023,24,9,126,4500,4
2953,09/11/2023,24,8,126,4000,5
4467,11/03/2023,2,13,126,11700,5
4502,11/04/2023,3,20,126,5000,4
5118,11/25/2023,3,20,126,5000,4
5665,12/13/2023,7,19,126,28500,5
5753,12/17/2023,2,17,126,15300,4
6464,01/09/2024,14,8,126,2560,5
7664,02/21/2024,3,10,126,2500,4
8379,03/15/2024,1,8,126,2800,5
8898,04/04/2024,3,19,126,4750,5
10065,08/22/2024,3,17,126,4250,4
1806,06/14/2023,4,18,126,10800,4
4193,10/24/2023,2,14,126,12600,4
5602,12/10/2023,10,18,126,32400,5
6295,01/04/2024,14,20,126,6400,5
6554,01/12/2024,4,13,126,7800,5
6852,01/23/2024,4,5,126,3000,5
6905,01/25/2024,4,9,126,5400,5
8971,04/14/2024,2,20,126,18000,4
9108,04/29/2024,3,18,126,4500,4
9664,07/02/2024,1,9,126,3150,5
370,02/05/2023,19,15,126,4500,5
1060,04/08/2023,3,17,126,4250,4
5938,12/22/2023,14,15,126,4800,4
6844,01/23/2024,3,6,126,1500,4
7291,02/08/2024,4,19,126,11400,5
8274,03/11/2024,3,16,126,4000,5
9483,06/09/2024,1,8,126,2800,4
9644,06/30/2024,3,14,126,3500,4
10334,09/25/2024,4,7,126,4200,4
618,02/28/2023,16,17,126,8500,5
751,03/10/2023,12,19,126,5700,4
1844,06/17/2023,25,6,126,3600,4
2340,08/05/2023,24,7,126,3500,5
5856,12/20/2023,14,15,126,4800,5
2642,09/02/2023,24,18,126,9000,5
5634,12/12/2023,2,18,126,16200,5
3432,09/27/2023,24,19,126,9500,5
3915,10/13/2023,8,10,126,7500,5
7159,02/04/2024,2,7,126,6300,5
7617,02/19/2024,3,20,126,5000,4
2950,09/11/2023,23,15,126,3750,5
5648,12/12/2023,8,12,126,9000,5
436,02/12/2023,2,14,127,12600,5
3538,10/01/2023,21,10,127,6500,4
3712,10/06/2023,7,15,127,22500,5
4935,11/18/2023,9,5,127,3500,5
6128,12/29/2023,14,12,127,3840,4
6402,01/07/2024,14,16,127,5120,5
8654,03/24/2024,3,10,127,2500,5
9867,07/31/2024,3,18,127,4500,5
10258,09/17/2024,4,17,127,10200,5
1646,05/31/2023,5,16,127,7200,4
4045,10/18/2023,8,10,127,7500,4
4305,10/28/2023,3,5,127,1250,4
4491,11/03/2023,11,20,127,11000,4
4651,11/09/2023,2,11,127,9900,5
5666,12/13/2023,7,13,127,19500,5
6043,12/26/2023,14,9,127,2880,4
7619,02/19/2024,3,6,127,1500,4
7713,02/23/2024,2,16,127,14400,4
7818,02/26/2024,4,14,127,8400,4
9457,06/05/2024,2,6,127,5400,5
9516,06/14/2024,3,10,127,2500,5
799,03/14/2023,7,16,127,24000,5
2241,07/26/2023,18,7,127,3150,5
3458,09/28/2023,23,19,127,4750,5
3614,10/03/2023,1,18,127,6300,4
4465,11/02/2023,11,7,127,3850,4
4656,11/09/2023,5,18,127,8100,5
4699,11/10/2023,10,5,127,9000,4
7592,02/18/2024,4,9,127,5400,5
8112,03/05/2024,3,6,127,1500,4
8208,03/08/2024,4,10,127,6000,5
9590,06/23/2024,2,14,127,12600,5
9863,07/30/2024,3,9,127,2250,4
10080,08/25/2024,2,11,127,9900,5
10364,09/29/2024,3,9,127,2250,5
1251,04/25/2023,25,6,127,3600,5
2220,07/24/2023,25,6,127,3600,4
2319,08/03/2023,24,18,127,9000,4
3158,09/18/2023,24,12,127,6000,5
5543,12/09/2023,1,20,127,7000,5
8221,03/09/2024,2,6,127,5400,4
1655,06/01/2023,5,15,127,6750,4
1742,06/07/2023,3,20,127,5000,5
4762,11/12/2023,11,13,127,7150,4
806,03/14/2023,27,10,127,2000,5
4282,10/27/2023,6,6,127,7200,4
2446,08/16/2023,24,20,127,10000,4
4158,10/22/2023,11,18,127,9900,5
5915,12/22/2023,14,8,127,2560,4
6042,12/26/2023,14,14,127,4480,4
6087,12/27/2023,14,16,127,5120,5
6446,01/09/2024,14,16,127,5120,5
10105,08/28/2024,2,20,127,18000,4
112,01/13/2023,23,12,128,3000,4
272,01/27/2023,24,12,128,6000,5
1295,04/29/2023,2,8,128,7200,5
1931,06/29/2023,7,8,128,12000,5
4010,10/17/2023,1,10,128,3500,5
5136,11/26/2023,1,20,128,7000,4
6519,01/12/2024,1,9,128,3150,5
9028,04/20/2024,1,9,128,3150,5
9325,05/20/2024,2,6,128,5400,5
1178,04/19/2023,11,20,128,11000,5
1766,06/09/2023,24,5,128,2500,5
2267,07/29/2023,10,7,128,12600,5
2449,08/16/2023,24,13,128,6500,5
3173,09/19/2023,22,5,128,2000,4
3241,09/21/2023,22,16,128,6400,5
3346,09/24/2023,23,19,128,4750,4
7529,02/16/2024,2,10,128,9000,4
8804,03/29/2024,4,18,128,10800,5
9196,05/07/2024,4,20,128,12000,5
934,03/29/2023,3,19,128,4750,4
1985,07/03/2023,22,6,128,2400,5
2535,08/25/2023,24,20,128,10000,4
3120,09/18/2023,21,13,128,8450,4
8146,03/06/2024,3,8,128,2000,4
8694,03/25/2024,4,13,128,7800,4
8947,04/11/2024,2,13,128,11700,5
14,01/02/2023,23,8,128,2000,4
1052,04/07/2023,8,18,128,13500,4
1536,05/19/2023,26,13,128,11700,5
1758,06/08/2023,26,5,128,4500,5
2144,07/18/2023,26,12,128,10800,5
2205,07/23/2023,19,8,128,2400,4
2341,08/05/2023,24,10,128,5000,5
8305,03/12/2024,2,10,128,9000,4
2843,09/08/2023,24,17,128,8500,5
4073,10/19/2023,7,18,128,27000,5
5838,12/19/2023,14,18,128,5760,5
6663,01/16/2024,4,11,128,6600,4
8149,03/06/2024,4,6,128,3600,4
10377,09/30/2024,4,16,128,9600,5
599,02/26/2023,14,15,128,4800,5
1423,05/09/2023,26,8,128,7200,4
2121,07/17/2023,2,10,128,9000,4
2499,08/21/2023,24,8,128,4000,4
3543,10/01/2023,22,20,128,8000,4
6838,01/23/2024,2,11,128,9900,4
9337,05/22/2024,4,14,128,8400,4
9338,05/23/2024,1,6,128,2100,5
3477,09/29/2023,21,8,128,5200,5
4621,11/08/2023,2,7,128,6300,4
5055,11/22/2023,7,9,128,13500,5
1115,04/12/2023,12,14,129,4200,5
1723,06/06/2023,5,20,129,9000,4
3032,09/15/2023,21,15,129,9750,5
3795,10/09/2023,7,9,129,13500,5
4143,10/22/2023,9,18,129,12600,5
5842,12/19/2023,14,17,129,5440,5
6728,01/19/2024,2,6,129,5400,5
7774,02/25/2024,2,5,129,4500,5
7998,03/02/2024,2,5,129,4500,4
8596,03/22/2024,3,17,129,4250,4
8742,03/27/2024,3,12,129,3000,4
10004,08/14/2024,3,5,129,1250,4
1051,04/07/2023,5,8,129,3600,4
1246,04/25/2023,11,6,129,3300,4
1904,06/25/2023,26,13,129,11700,5
2629,09/01/2023,24,13,129,6500,4
3459,09/28/2023,23,20,129,5000,5
4359,10/30/2023,2,7,129,6300,4
4911,11/18/2023,1,5,129,1750,4
5038,11/22/2023,2,9,129,8100,4
6165,12/30/2023,14,11,129,3520,5
6225,01/01/2024,14,6,129,1920,5
7778,02/25/2024,2,6,129,5400,4
9250,05/12/2024,1,5,129,1750,4
9685,07/05/2024,1,11,129,3850,5
9864,07/30/2024,4,10,129,6000,4
10252,09/16/2024,4,9,129,5400,4
860,03/20/2023,6,12,129,14400,5
2853,09/09/2023,21,10,129,6500,5
5293,12/01/2023,4,7,129,4200,5
5351,12/02/2023,4,13,129,7800,4
5825,12/19/2023,6,9,129,10800,4
6025,12/25/2023,14,15,129,4800,4
6377,01/06/2024,14,6,129,1920,4
8468,03/18/2024,1,12,129,4200,4
8812,03/30/2024,1,19,129,6650,4
9653,07/01/2024,3,8,129,2000,4
1215,04/22/2023,26,12,129,10800,4
1911,06/27/2023,5,16,129,7200,5
3136,09/18/2023,22,14,129,5600,5
3759,10/07/2023,10,9,129,16200,4
4548,11/05/2023,7,9,129,13500,4
8415,03/16/2024,2,14,129,12600,4
8600,03/22/2024,3,16,129,4000,4
3372,09/25/2023,23,5,129,1250,4
9389,05/27/2024,1,13,129,4550,4
2484,08/19/2023,24,20,129,10000,4
3815,10/10/2023,3,15,129,3750,5
5983,12/24/2023,14,8,129,2560,4
9652,07/01/2024,3,7,129,1750,4
2891,09/10/2023,21,7,129,4550,4
6473,01/10/2024,14,13,129,4160,4
979,03/31/2023,28,20,130,6000,5
1005,04/02/2023,23,5,130,1250,4
1237,04/24/2023,15,5,130,1750,5
1941,06/30/2023,21,20,130,13000,5
1977,07/02/2023,28,15,130,4500,4
2814,09/07/2023,24,16,130,8000,4
3540,10/01/2023,21,17,130,11050,4
4422,11/01/2023,11,19,130,10450,5
4533,11/05/2023,2,8,130,7200,4
4584,11/06/2023,8,18,130,13500,4
5718,12/15/2023,9,9,130,6300,4
5869,12/20/2023,14,11,130,3520,4
6636,01/16/2024,1,13,130,4550,5
8824,03/30/2024,4,7,130,4200,5
9001,04/17/2024,3,9,130,2250,4
9263,05/14/2024,1,8,130,2800,4
361,02/04/2023,10,7,130,12600,5
529,02/21/2023,11,6,130,3300,5
811,03/15/2023,6,16,130,19200,4
1297,04/29/2023,15,9,130,3150,4
2696,09/03/2023,24,14,130,7000,5
3589,10/02/2023,8,18,130,13500,5
5595,12/10/2023,8,5,130,3750,5
6988,01/28/2024,4,12,130,7200,4
7058,01/31/2024,2,15,130,13500,5
8093,03/05/2024,2,5,130,4500,4
9279,05/15/2024,1,20,130,7000,4
9841,07/27/2024,2,10,130,9000,4
10309,09/22/2024,4,10,130,6000,5
76,01/09/2023,27,14,130,2800,4
433,02/11/2023,23,16,130,4000,4
3897,10/13/2023,1,6,130,2100,5
4030,10/18/2023,1,6,130,2100,4
4460,11/02/2023,10,8,130,14400,5
4691,11/10/2023,8,5,130,3750,4
9934,08/07/2024,2,20,130,18000,5
10350,09/27/2024,4,17,130,10200,5
10386,10/01/2024,3,13,130,3250,5
1418,05/09/2023,13,15,130,6750,4
2275,07/30/2023,1,8,130,2800,5
2856,09/09/2023,21,6,130,3900,5
3946,10/14/2023,7,14,130,21000,5
4291,10/27/2023,9,6,130,4200,4
5461,12/06/2023,5,12,130,5400,4
6395,01/07/2024,14,13,130,4160,5
683,03/04/2023,20,9,130,7200,4
1575,05/23/2023,19,6,130,1800,4
6070,12/27/2023,14,10,130,3200,5
7539,02/17/2024,1,20,130,7000,5
4327,10/28/2023,10,14,130,25200,5
5214,11/28/2023,10,11,130,19800,5
9255,05/12/2024,4,9,130,5400,4
49,01/06/2023,8,9,131,6750,5
297,01/30/2023,14,16,131,5120,4
1394,05/07/2023,12,18,131,5400,4
1476,05/14/2023,19,14,131,4200,5
2610,09/01/2023,24,9,131,4500,5
4953,11/19/2023,2,5,131,4500,5
5255,11/30/2023,1,9,131,3150,5
7540,02/17/2024,1,6,131,2100,4
8262,03/11/2024,1,15,131,5250,4
8526,03/19/2024,4,9,131,5400,5
8671,03/25/2024,1,14,131,4900,4
8764,03/28/2024,3,13,131,3250,4
9122,05/01/2024,2,11,131,9900,5
1303,04/30/2023,19,20,131,6000,4
2086,07/13/2023,20,18,131,14400,5
3109,09/17/2023,24,15,131,7500,5
3726,10/07/2023,1,10,131,3500,4
5025,11/21/2023,7,10,131,15000,4
6028,12/25/2023,14,20,131,6400,5
6133,12/29/2023,14,7,131,2240,5
6549,01/12/2024,4,9,131,5400,5
7216,02/06/2024,3,6,131,1500,4
7454,02/13/2024,3,14,131,3500,5
7670,02/21/2024,4,10,131,6000,5
7940,03/01/2024,3,15,131,3750,4
9112,04/30/2024,2,10,131,9000,4
9125,05/01/2024,2,15,131,13500,5
9131,05/01/2024,3,10,131,2500,5
9217,05/09/2024,2,15,131,13500,4
10093,08/26/2024,4,12,131,7200,5
579,02/24/2023,23,10,131,2500,4
1172,04/18/2023,27,19,131,3800,5
2227,07/25/2023,17,9,131,5400,4
3766,10/08/2023,2,8,131,7200,5
4657,11/09/2023,5,17,131,7650,5
5957,12/23/2023,14,5,131,1600,4
7628,02/20/2024,1,16,131,5600,5
7994,03/02/2024,2,15,131,13500,5
264,01/27/2023,15,14,131,4900,5
760,03/10/2023,26,7,131,6300,5
4121,10/21/2023,10,7,131,12600,5
4603,11/07/2023,9,18,131,12600,5
5145,11/26/2023,4,11,131,6600,4
5796,12/18/2023,6,18,131,21600,4
5852,12/20/2023,14,17,131,5440,5
9385,05/26/2024,4,9,131,5400,5
1735,06/06/2023,21,11,131,7150,5
6551,01/12/2024,4,16,131,9600,5
9519,06/15/2024,1,19,131,6650,4
9662,07/02/2024,1,13,131,4550,5
1043,04/06/2023,16,10,132,5000,5
1252,04/25/2023,25,10,132,6000,5
2179,07/21/2023,16,13,132,6500,5
3013,09/14/2023,22,8,132,3200,5
3504,09/29/2023,24,16,132,8000,5
4566,11/06/2023,2,8,132,7200,5
5282,12/01/2023,2,7,132,6300,4
5760,12/17/2023,4,10,132,6000,4
7117,02/02/2024,4,18,132,10800,4
7170,02/04/2024,4,10,132,6000,5
7187,02/05/2024,2,16,132,14400,5
7641,02/20/2024,2,16,132,14400,5
7812,02/26/2024,3,7,132,1750,5
9480,06/08/2024,4,10,132,6000,5
9943,08/08/2024,3,12,132,3000,5
505,02/18/2023,15,9,132,3150,4
1419,05/09/2023,14,19,132,6080,4
1962,07/01/2023,25,12,132,7200,4
2264,07/29/2023,6,12,132,14400,4
2280,07/30/2023,12,6,132,1800,5
2468,08/18/2023,24,19,132,9500,4
3001,09/13/2023,24,6,132,3000,5
4144,10/22/2023,9,20,132,14000,4
4274,10/27/2023,5,12,132,5400,4
4826,11/14/2023,10,14,132,25200,4
5360,12/02/2023,7,8,132,12000,5
6106,12/28/2023,14,13,132,4160,5
6514,01/11/2024,4,9,132,5400,5
7669,02/21/2024,3,18,132,4500,4
8105,03/05/2024,3,12,132,3000,5
9335,05/22/2024,2,14,132,12600,5
10283,09/20/2024,2,15,132,13500,4
267,01/27/2023,19,7,132,2100,5
634,03/01/2023,18,19,132,8550,5
1590,05/24/2023,27,20,132,4000,5
2006,07/06/2023,1,8,132,2800,5
2183,07/21/2023,27,10,132,2000,4
2306,08/01/2023,28,13,132,3900,4
3345,09/24/2023,23,10,132,2500,5
3963,10/15/2023,3,18,132,4500,5
4619,11/08/2023,1,14,132,4900,4
4819,11/14/2023,8,17,132,12750,4
5749,12/16/2023,11,13,132,7150,5
6548,01/12/2024,4,5,132,3000,4
6707,01/18/2024,3,12,132,3000,4
6794,01/21/2024,2,19,132,17100,5
7125,02/03/2024,1,20,132,7000,5
10186,09/07/2024,4,13,132,7800,5
517,02/20/2023,6,19,132,22800,5
2626,09/01/2023,24,10,132,5000,4
3297,09/23/2023,21,18,132,11700,5
3860,10/11/2023,11,15,132,8250,5
5238,11/29/2023,7,13,132,19500,5
5588,12/10/2023,4,13,132,7800,5
1177,04/19/2023,11,17,132,9350,4
2126,07/17/2023,14,5,132,1600,4
4849,11/15/2023,7,7,132,10500,4
5344,12/02/2023,2,14,132,12600,4
9900,08/04/2024,3,16,132,4000,5
3083,09/16/2023,24,8,132,4000,5
3981,10/16/2023,1,10,132,3500,4
2392,08/11/2023,24,12,132,6000,5
3586,10/02/2023,6,5,132,6000,5
7152,02/04/2024,1,10,132,3500,4
46,01/06/2023,1,8,133,2800,5
278,01/29/2023,10,9,133,16200,5
797,03/13/2023,25,9,133,5400,4
2236,07/26/2023,12,15,133,4500,4
3285,09/22/2023,24,9,133,4500,4
4091,10/20/2023,4,7,133,4200,5
4672,11/09/2023,10,12,133,21600,5
4857,11/15/2023,9,7,133,4900,5
5264,11/30/2023,4,18,133,10800,5
7135,02/03/2024,3,16,133,4000,5
7520,02/16/2024,1,16,133,5600,5
8094,03/05/2024,2,5,133,4500,5
9292,05/16/2024,3,12,133,3000,4
10278,09/19/2024,3,17,133,4250,4
938,03/29/2023,8,17,133,12750,4
2120,07/17/2023,1,17,133,5950,4
3250,09/21/2023,24,20,133,10000,5
3362,09/25/2023,22,15,133,6000,4
4470,11/03/2023,4,18,133,10800,4
5087,11/23/2023,10,15,133,27000,4
5281,12/01/2023,1,17,133,5950,3
5412,12/04/2023,5,11,133,4950,5
5473,12/06/2023,11,15,133,8250,5
5986,12/24/2023,14,18,133,5760,5
7069,01/31/2024,3,6,133,1500,3
7124,02/03/2024,1,15,133,5250,4
7587,02/18/2024,3,18,133,4500,3
7821,02/27/2024,1,10,133,3500,3
8037,03/03/2024,2,19,133,17100,3
9016,04/18/2024,4,18,133,10800,2
9158,05/03/2024,3,16,133,4000,2
9712,07/09/2024,1,20,133,7000,2
10152,09/04/2024,1,20,133,7000,2
1495,05/16/2023,18,20,133,9000,5
3828,10/10/2023,7,14,133,21000,5
3930,10/14/2023,2,18,133,16200,3
5529,12/08/2023,8,13,133,9750,4
6587,01/13/2024,4,10,133,6000,2
8181,03/08/2024,1,14,133,4900,4
8523,03/19/2024,3,15,133,3750,3
9907,08/05/2024,1,13,133,4550,3
9993,08/13/2024,2,19,133,17100,4
10338,09/26/2024,2,10,133,9000,4
878,03/22/2023,6,19,133,22800,4
2673,09/03/2023,24,8,133,4000,2
8376,03/15/2024,1,12,133,4200,2
220,01/24/2023,5,10,133,4500,4
2966,09/12/2023,22,6,133,2400,3
9468,06/06/2024,4,12,133,7200,5
1100,04/10/2023,22,18,133,7200,4
2066,07/11/2023,20,6,133,4800,3
5459,12/06/2023,4,16,133,9600,2
5757,12/17/2023,2,7,133,6300,2
2957,09/12/2023,21,11,134,7150,4
4163,10/23/2023,3,19,134,4750,2
5148,11/26/2023,5,20,134,9000,5
5631,12/12/2023,1,19,134,6650,5
7048,01/31/2024,1,19,134,6650,4
2245,07/26/2023,23,20,134,5000,5
2318,08/02/2023,26,8,134,7200,4
2826,09/08/2023,21,14,134,9100,2
3283,09/22/2023,24,14,134,7000,2
5472,12/06/2023,11,14,134,7700,2
7263,02/08/2024,1,11,134,3850,2
8060,03/04/2024,1,10,134,3500,5
2384,08/10/2023,24,11,134,5500,5
2587,08/30/2023,24,9,134,4500,4
4347,10/29/2023,8,15,134,11250,5
4683,11/10/2023,5,12,134,5400,2
9835,07/26/2024,3,7,134,1750,2
10190,09/08/2024,4,18,134,10800,3
10301,09/21/2024,4,11,134,6600,2
235,01/25/2023,1,17,134,5950,5
771,03/11/2023,26,10,134,9000,4
837,03/17/2023,18,18,134,8100,2
1049,04/06/2023,26,20,134,18000,3
1765,06/09/2023,12,17,134,5100,4
2056,07/10/2023,16,11,134,5500,5
2065,07/11/2023,19,11,134,3300,2
4487,11/03/2023,9,19,134,13300,3
4949,11/19/2023,1,9,134,3150,2
1725,06/06/2023,10,7,134,12600,4
1854,06/19/2023,11,14,134,7700,5
3413,09/27/2023,21,13,134,8450,4
7600,02/18/2024,4,20,134,12000,5
1138,04/14/2023,14,12,134,3840,4
1964,07/01/2023,28,19,134,5700,4
4629,11/08/2023,5,7,134,3150,2
5205,11/28/2023,4,13,134,7800,5
7662,02/21/2024,3,12,134,3000,5
10306,09/22/2024,2,13,134,11700,5
423,02/10/2023,21,14,135,9100,5
477,02/15/2023,25,7,135,4200,4
1778,06/10/2023,26,15,135,13500,4
2883,09/09/2023,24,9,135,4500,2
9514,06/13/2024,4,13,135,7800,4
10365,09/29/2024,4,14,135,8400,4
1760,06/09/2023,1,15,135,5250,4
2070,07/12/2023,2,15,135,13500,3
2166,07/20/2023,26,15,135,13500,5
4261,10/26/2023,10,11,135,19800,2
7370,02/11/2024,2,18,135,16200,3
8040,03/03/2024,2,9,135,8100,3
8601,03/22/2024,3,9,135,2250,3
9751,07/14/2024,2,15,135,13500,2
10055,08/22/2024,1,20,135,7000,5
83,01/10/2023,18,11,135,4950,3
1096,04/10/2023,11,19,135,10450,2
1362,05/04/2023,16,14,135,7000,5
1438,05/10/2023,25,7,135,4200,3
1673,06/02/2023,12,12,135,3600,5
2970,09/12/2023,22,10,135,4000,4
3985,10/16/2023,2,19,135,17100,5
4407,11/01/2023,8,8,135,6000,5
7409,02/12/2024,2,19,135,17100,3
9773,07/18/2024,3,11,135,2750,4
538,02/21/2023,25,20,135,12000,3
935,03/29/2023,4,14,135,8400,2
2360,08/08/2023,24,13,135,6500,5
4104,10/21/2023,1,8,135,2800,4
4777,11/13/2023,4,11,135,6600,2
8850,03/31/2024,2,18,135,16200,3
3315,09/23/2023,23,16,135,4000,3
4784,11/13/2023,7,13,135,19500,5
5513,12/08/2023,2,12,136,10800,3
5756,12/17/2023,2,15,136,13500,5
7402,02/12/2024,1,15,136,5250,3
8775,03/28/2024,4,8,136,4800,2
9475,06/08/2024,1,18,136,6300,2
718,03/07/2023,15,8,136,2800,2
2310,08/02/2023,24,20,136,10000,2
3527,09/30/2023,24,12,136,6000,2
3725,10/07/2023,1,5,136,1750,5
3728,10/07/2023,1,20,136,7000,3
3983,10/16/2023,2,7,136,6300,5
5229,11/29/2023,5,7,136,3150,5
7630,02/20/2024,1,17,136,5950,5
8426,03/16/2024,4,13,136,7800,4
1097,04/10/2023,11,13,136,7150,4
5795,12/18/2023,5,8,136,3600,5
7714,02/23/2024,2,20,136,18000,2
8371,03/14/2024,4,18,136,10800,5
10032,08/19/2024,1,12,136,4200,2
5073,11/23/2023,6,12,136,14400,5
9696,07/07/2024,1,15,136,5250,3
171,01/19/2023,5,11,136,4950,4
173,01/19/2023,11,14,136,7700,4
2293,07/31/2023,28,17,136,5100,5
6996,01/29/2024,1,5,136,1750,5
5004,11/20/2023,9,15,137,10500,4
6338,01/05/2024,14,13,137,4160,2
6472,01/10/2024,14,10,137,3200,3
6941,01/26/2024,4,12,137,7200,2
2837,09/08/2023,22,6,137,2400,5
3542,10/01/2023,22,8,137,3200,3
5137,11/26/2023,2,11,137,9900,4
1740,06/07/2023,3,9,137,2250,3
4870,11/16/2023,3,8,137,2000,3
6117,12/28/2023,14,6,137,1920,5
5510,12/08/2023,2,20,137,18000,3
6301,01/04/2024,14,15,138,4800,4
7068,01/31/2024,3,16,138,4000,5
487,02/16/2023,8,20,138,15000,4
679,03/04/2023,14,7,138,2240,5
2191,07/22/2023,19,9,138,2700,4
3437,09/28/2023,21,15,138,9750,2
4551,11/05/2023,8,18,138,13500,4
8124,03/06/2024,1,10,138,3500,3
8521,03/19/2024,3,9,138,2250,3
2659,09/02/2023,24,16,138,8000,2
3117,09/18/2023,21,8,138,5200,3
7523,02/16/2024,1,5,138,1750,2
8734,03/27/2024,3,20,138,5000,5
1401,05/08/2023,13,18,138,8100,4
3003,09/14/2023,21,15,138,9750,2
5243,11/29/2023,9,11,138,7700,5
7026,01/29/2024,4,11,138,6600,4
7839,02/27/2024,3,18,138,4500,4
7988,03/02/2024,2,17,138,15300,5
9726,07/10/2024,3,6,138,1500,5
3877,10/12/2023,5,9,138,4050,2
6476,01/10/2024,14,18,138,5760,3
8397,03/15/2024,4,16,138,9600,4
6475,01/10/2024,14,5,139,1600,5
6849,01/23/2024,3,17,139,4250,5
7303,02/09/2024,2,8,139,7200,3
10011,08/15/2024,2,13,139,11700,3
10241,09/14/2024,2,16,139,14400,5
1159,04/17/2023,8,10,139,7500,4
1338,05/02/2023,12,15,139,4500,2
1498,05/16/2023,22,7,139,2800,5
2312,08/02/2023,24,14,139,7000,3
3925,10/14/2023,2,10,139,9000,2
4000,10/16/2023,9,17,139,11900,3
7538,02/17/2024,1,10,139,3500,2
10195,09/09/2024,2,9,139,8100,2
10266,09/18/2024,3,20,139,5000,3
